text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
"Keep it up! This kind of lefty-intolerance and arrogance will be Justin's undoing.
------------------

a perfectly fine balanced motion
superior to the Liberal one
but Justin with his Majority government flexes his dictatorial tendencies
and they say Harper and Trump are dictators

It's Justin, Canadian version of North Korea's Kim Jong Un",0.5,0.0,0.0,0.0,0.5,0.2,0.0
"The purpose of a Catholic newspaper (and each and every Catholic) is to bring all souls closer to Christ, every day, with every single contribution or comment, not to play pretend disaffected fist in the air radical from the 1960s.  That era didn't exactly bring many souls closer to Christ. 

Jesus didn't ""accommodate"" His Father's will to the people...'oh dear, the rich man is walking away...what I meant to say...if it's ok with you..is that you don't have to love God with all your heart, mind, soul, and strength...you can still hold on to your wealth, or your reputation, or your own ideas about My Father's will...I can accommodate it all for you, dear little rich man"".

No, that's not what Jesus said or did. 

Is it more and more clear that this newspaper is ""becoming"" the image of the Gospel, every day?

Do the comments incarnate the message of the Gospel?

Or does it resemble just a bad secular newspaper?",0.16666667,0.0,0.0,0.0,0.0,0.16666667,0.0
The only one perpetuating a myth about the constitution is you as is readily seen here.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I'm very familiar with the science regarding historical climate change, and you are incorrect that what is occurring now is natural.    Global warming is 100% caused by humans and burning fossil fuels, and the science on is not ambiguous.    There is no science that supports the contention that humans did not cause global warming. James Hansen presented the information to congress in the 80s.  

If you don't like people discussing human caused climate change and pointing out that deniers are responsible, I guess you should have made different choices regarding your position on this.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Of course a lawyer is the first to sue.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"But what about the Ukraine-DNC?

The Ukraine-DNC story never gets traction because it's pretty weak sauce: 

""Sources in and outside the White House who spoke to The Daily Beast about this line of counterattack conceded that trying to cast the spotlight onto the DNC and Ukrainian embassy was merely making the best out of a near-impossible situation. “It’s what we have,” one White House official said, in terms of strategy and crisis-comms at the moment."" 

http://www.thedailybeast.com/team-trumps-gotcha-on-ukraine-dnc-collusion-is-total-bs-and-trump-aides-know-it",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"G&M drumming up again for the real estate industry. If a housing crash ever happens, media is partly to blame for these one-sided stories. BTW, why did that realtor sold one house for profit? If it is not a concern, they should buy more houses!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It's not a false claim.  Where should I get information, from the police?  What news agency do you not consider to be the ""media""? Thank God for the media, otherwise we would not have learned of Donald Trump's sexual assaults, in which the cops more than likely ignored the complaints of his victims.   Thank God for the Boston Globe's coverage of the sexual abuse scandal, which the police were very much aware of and did nothing, for letting the public know what kind of men were running their churches. I recently spent a month in Italy, and the police were the most polite, helpful, friendly people I have ever met, and everyone of them was slim.  So unlike the rude American cops, most of whom are severely overweight, with shaved heads, and extremely rude.",0.4,0.0,0.0,0.0,0.4,0.1,0.0
This is what George Washington was talking about when he advised to avoid entangling alliances. A friend of mine was working in Korea recently and said anti-American sentiment is common.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vacationing and driving in Hawaii I wound up in the HOV lane. I had not been paying attention to the overhead highway signs and now it was too late I could not move over. The directions I was given question on the interstate or Highway 1 until it ended and I would be at the Waianae Coast. My fault should have been paying attention and that's what I told the local police officer who gave me the ticket. My experience with this officer was so delightful I wanted to give him a hug for the ticket. He had a very professional yet humorous personality that I deeply appreciate it. He asked was I not watching the highway signs it clearly says HOV? His next question was so funny I laughed so hard he asked me what did you think HOV stand for Hawaiians orientals and visitors? I gladly pay the ticket. It was my fault for not paying attention. And the delightful personality and meeting this delightful officer was worth the cost of the ticket. I am sorry if I slowed anyone down.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanctuary cities are not enticing anyone to live in them.  Sanctuary allows local law enforcement to refuse to divulge the status of aliens who may have witnesses or victims to a crime.  It is not the job of the police to collect illegal aliens for ICE.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Donald Trump suggested several times Friday that he would not have sexually harassed the women who have accused him of assault because of their physical attractiveness. 

Works for me, pretty evident from the ""ladies"" has hangs out with that his statement is true.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"its all a big MSM distraction
US troops are now in Syria and Assad has said ""they are not welcome"" - conflict is looming
meanwhile Pakistan is sending troops to support Saudi Arabia beat back Houthi rebels in Yemen
and Erdogan is trying to destabilise Germany by telling Turks to NOT vote for Merkel in the coming election
instead of real news we are treated to these idiotic stories by Canada's so called leading newspaper",0.6,0.0,0.1,0.0,0.6,0.2,0.1
"JadedJade:

 Civility aside, it is the truth, as the up coming trials will prove.
The unfortunate aspect is that the American taxpayer he stole from won't see a penny of their money back, in fact the cost of sending him to prison, will more than likely add up too several million dollars alone.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Intersectionally(ality) the Democrat Party is second to none, from Andrew Jackson to Robert E Lee to Senator Robert Byrd. Why embrace neo-nazi George Soros and his funding? Holding hands with the Republican Establishment ""Never Trumpers"". Loved The Soviet Union and now hate Russia. The money and the power is and always will be their motivation enabling the confused state of their Karl Marx ""useful idiots"". Blind to their own self destructive nature.",0.8181818,0.18181819,0.27272728,0.0,0.72727275,0.27272728,0.0
"Traitor might be making this whole thing be a bit too personal in regards to the general's character.

https://www.brainyquote.com/quotes/authors/r/robert_e_lee.html",0.4,0.0,0.0,0.0,0.4,0.0,0.0
"Many ordinary citizens disavowed the Nazis.

Canon Law did not protect pedophiles. Had Canon Law been followed, as it was in Lincoln, Nebraska, violators would have been expelled from the priesthood and handed over to the civil authorities. Lincoln had zero suits. It was NOT following Canon Law that led to problems.

Canon Law rests solely on the authority of  the Holy Father and is no way tied to or contingent on the Church's infallibility.",0.16666667,0.0,0.0,0.0,0.0,0.16666667,0.0
"I've spent almost $60,000 to provide water and sewer to my house in Anchorage (private, not hooked up to the city) and I pay to maintain it.  Sure would have been nice to have had a handout from the Feds instead.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"That 'less spending' can start with corporate welfare handouts to the oil companies. Get to a tax structure similar to what the rest of the world pays and we'll be much better off. Currently we are being ripped off by most of our own legislators.  Support and vote for Seaton, 
Colver, and qualified Independents.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If only other conservatives would change their minds and become like Mr. Mair, who, in his final years, spoke truth to power and celebrated diversity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Free men are not equal! 
Equal men are not free!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I propose town halls in which both senators appear, answer questions, and engage with the audience.  It would be self-policing, and maybe each side would try to out-civil the other.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Did you imagine that was 'witty' ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No, he died in 2012 and in mandated seclusion in a monastery by agreement with Rome.
Currently, the archdiocese shows 207 active priests (as of 2014)",0.2,0.0,0.0,0.0,0.0,0.0,0.0
Beautifully designed Hospital at River Bend. If you ever have a minute or two take a walk thru the meandering path down by the river. The Flora and Fauna are spectacular.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I am not anti-police at all. I am against people being killed, whether police or civilians. From what I have read, police receive far more training in shooting than in learning how to defuse situations. Which is part of the reason we find ourselves in this mess.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boom!  You nailed it.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Not sure how exxon and Russia will make billions at the expense of the US.  Seems to me it will be at the expense of the countries surrounding the drilling area who are likely to be damaged by oil spills and terrorist attacks.  US will hardly be affected.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
