text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"@user If we had the wall, it wouldnt even be close. I guess Congressional GOP just like living on the edge. #BuildThatWall Mr. President.",tweeteval_hate,hate_800,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Thots be like 'OMG she's such a slut' #FirstofAll didn't you fuck the whole football team???,tweeteval_hate,hate_801,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"No to #EU migrant camps in Libya, PM al-Serraj",tweeteval_hate,hate_802,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Fox’s “hysterical female” rears her head in this season’s cautionary tale about what happens when men give women too much power. #AHSCult,tweeteval_hate,hate_803,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Why do women have periods? Because they deserve them,tweeteval_hate,hate_804,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
'not all men hurt women but all women are hurt by men' tattoo that on ur tits and fuck them,tweeteval_hate,hate_805,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
This is superb. Practical guide for rights of women esp at divorce and rape in marriage. @user @user @user,tweeteval_hate,hate_806,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
When he promised you 'the time of your almost over life' but the Viagra isn't working,tweeteval_hate,hate_807,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Talent- Fucking up EVERYTHING,tweeteval_hate,hate_808,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user fucking hoe ass fucking cunt shut ur fucking dirty ass mouth you fucking bitch im gonna fucking block you,tweeteval_hate,hate_809,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Spanish rescuers pluck over 750 migrants safely from boats,tweeteval_hate,hate_810,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
President Trump is a BSer. President Trump tells the Truth. Both things can be true. #EndTheEU #SaveEurope #StopIslam #BringBackTheLira,tweeteval_hate,hate_811,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"UN #refugeeagencychief urges #Europe to unite on asylum, migration #EuropeanUnion #UnitedNations...",tweeteval_hate,hate_812,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user The Politics of hard done Asylum seekers and designer Immigration policies to help them into Housing and NHS and other resources that can not be accessed by ordinary Uk Public all you do go on hunger strike or buy a Budgie get some publicity whi,tweeteval_hate,hate_813,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Listen fam. If you're a whore you're a whore 😭😭😭clearly you miss read my tweet if you thought I was calling every female a whore.But yes hmp,tweeteval_hate,hate_814,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"Ingraham: We Demand Our Elected Officials Keep America Safe. ""When a jihadist games our immigration system, gets a‘¦",tweeteval_hate,hate_815,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"On Wednesday, August 8, DACA will be back in the courts &amp; this time, Texas Judge Andrew Hanen, a well-known anti-immigrant zealot, will decide the program’s fate.  Here's a recap of Hanen and Paxton’s anti-immigrant partnership in U.S. v. Texas:",tweeteval_hate,hate_816,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
LMAO BITCH I DID DROP YOU. And I'm texting 5 other niggas too 😭 you're not special whore,tweeteval_hate,hate_817,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Start a journey with Alain! Live inÂ #360ÂºÂ andÂ #VRÂ how a refugee strug to get into the Spanish coast. Thanks to @user and The Dream VR.Watch the whole experience hereÂ ðŸ“±âž¡ï¸Â https://t.co/3jEoFc5AKy,tweeteval_hate,hate_818,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"""IT'S TIME TO PACK YOUR BAGS!"" Italy's new interior minister, Matteo Salvini, warns Muslim illegal migrants posing as refugees 'the free ride is over' as he promises mass deportations via @user    Italy acts,Europe still snoozing...",tweeteval_hate,hate_819,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"#SouthCarolina has spent millions of dollars to arrest immigrant landscapers, housekeepers #ambassador...",tweeteval_hate,hate_820,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Another perpetrator from the Middle East. Where are the Coptic Christians who where the real victims over there. Political Islamist's are very dangerous. They are not refugees they are fleeing the scene of the crime and the far Left welcome them here in Britain with open arms.,tweeteval_hate,hate_821,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"Illegal immigrant breaks into NJ home, rapes 6-year-old girl, police say #FoxNewsThis horrific act is reason enough to#BuildTheWall #NoDACADeal #NoAmnesty #EndChainMigration #EndSanctuaryCities #EndIllegalBirthrightCitizenship#DeportThemAll",tweeteval_hate,hate_822,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
You're reading 50 Shades Of Grey? How original bitch,tweeteval_hate,hate_823,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user We need our ARMY down there to #StopTheInvasion!!!WHERE ARE THEY that is More Important than defending our national border against this constant onslaught of hostile foreign invaders?!!?!??!,tweeteval_hate,hate_824,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
shoutout to the kid(s) who wrote on the dirt on my car saying I was a bitch and a whore :))),tweeteval_hate,hate_825,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"HUGE mistake, anyone living there should immediately move out of the state, endangering children like this should never happen, girls, females will be attacked and raped due to it, so dumb @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike",tweeteval_hate,hate_826,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Y’all know how many times a woman has said she’s been harassed or something of the sort and guys be like “well not all men.....” ..,tweeteval_hate,hate_827,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
thatfatesbitch early 2017: echoes sucks fates is better thatfatesbitch end 2017: 90% of women have a rape kink so you can't say it's bad,tweeteval_hate,hate_828,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
CHECK OUT THIS STUPID HOE @user,tweeteval_hate,hate_829,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Do you know anything about the hole in antarctica or is that fake🤔🤔🤔,tweeteval_hate,hate_830,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Illegal Aliens Killed Two Search And Rescue Dogs In Texas wicked infernal barbarians have no place in society!#BuildTheWallNow #DeportThemAll #NoAmnesty#NoDACA#NoMs,tweeteval_hate,hate_831,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"A call to action against the crackdown on mutual aid-- humanitarian support to migrants and asylum seekers-- from #Arizona to #Hungary, Sonoran desert to Balkan forest. #FloodTheDesert #WaterNotWalls #SafePassage",tweeteval_hate,hate_832,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Too bad Mitch McConnell and Paul Ryan arent listening and/or dont care. Its time to fully fund the border wall or @user should shut down the government. Need to make eVerify mandatory and end chain migration. #BuildThatWall #MAGA,tweeteval_hate,hate_833,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Michelle Malkin provides proof that European governments and press are actively covering up epidemic rape by Muslim immigrants. They literally refuse to allow the press to mention that the rapes are being conducted by...,tweeteval_hate,hate_834,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang,tweeteval_hate,hate_835,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
No one gives less fucks than a pitcher that intentionally hits a man holding a bat with a baseball,tweeteval_hate,hate_836,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"The story of an immigrant community in Columbus, Ohio and how changes in immigration enforcement are impacting them:",tweeteval_hate,hate_837,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user If your body is female, you can't identify your way out of rape. Rapists don't care.",tweeteval_hate,hate_838,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user Legally it is rape if you inserted something inside someone without their consent,tweeteval_hate,hate_839,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Yall want sex to be some kinda spiritual rabbit hole soooo bad. *Just finished* Her: I'm hungry You: Me too bitch d…,tweeteval_hate,hate_840,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user @user shut the fuck up bitch don’t talk to greek like that you whore go on chaturbate you dickhead,tweeteval_hate,hate_841,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user I wouldn't put my wm on it if I didn't,tweeteval_hate,hate_842,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Foreign Invader, Ernesto Esquivel-Garcia, 20, TWICE arrested & in the custody of immigration officials TWICE released just to go kill an American citizen&#x1f621;. ⁦@POTUS⁩ #DeportThemAll #BuildTheWall #lilbulli &#x1f1fa;&#x1f1f8;&#x2764;️",tweeteval_hate,hate_843,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Only a goofy bitch calls to tell you some violent ass shit a child wants to do with you cause of something their toxic ass said. Dumb hoe,tweeteval_hate,hate_844,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
BJP leaders want #Rohingya refugees deported from #India due fear that they have been exploited by #Pakistan terror groups @user @user @user @user @user @user @user @user @user @user,tweeteval_hate,hate_845,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Students in Arunachal threaten to launch 'Operation Clean Drive' from August 17 if illegal migrants do not leave the state before that. #AAPSU #ArunachalPradesh #NRCPolitics Full Report-,tweeteval_hate,hate_846,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
spent the weekend reflecting with so many other “legal” immigrant friend about how US immigration has always been about family separation at its core.,tweeteval_hate,hate_847,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT,tweeteval_hate,hate_848,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user I tried to find a gif of Brett Butler calling you a Godless Whore but...well let's just say I didn…,tweeteval_hate,hate_849,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user pathetic traitor. Our Cuba policy has failed for 50 Fin yr. STFU stupid skank. Every post u make is idi…,tweeteval_hate,hate_850,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"So what we're saying Cathy .... is White Genocide is a crime, not a policy optionPolish MP: Our country is safe because we did not accept illegal immigrantshttps://t.co/LGn8JaAHftAccess to White people is not a human righthttps://t.co/c0gHvd6iMB",tweeteval_hate,hate_851,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Co worker- how was your weekend Me-,tweeteval_hate,hate_852,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Communists Take Down Greek Government Website Over Athens Fire Disaster Response Time #Greece #Anonymous won't be taking down terrorists #rapefugee websites any time soon.,tweeteval_hate,hate_853,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user sup bitch yo be fuxking care ful i find out ur touching my man. ima find you. be scared whore be fuxking scared.,tweeteval_hate,hate_854,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user We understand. They need to understand that men are born to be in control. Thanks for supporting our cause!,tweeteval_hate,hate_855,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
The immigrant that did this received more consideration than a US citizen who committed those same crimes would have received.  #BlueLivesMatter  #DeportTheCriminals,tweeteval_hate,hate_856,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
People- how long before your heart and liver give out on you from all the drinking and drugs? Me-,tweeteval_hate,hate_857,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
I wonder how many Christian women would admit #MeToo. Because rape culture is most definitely alive and well in churches across the world.,tweeteval_hate,hate_858,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
When cuffin season is finally over,tweeteval_hate,hate_859,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Italians send postcards to Salvini to protest migrant policy,tweeteval_hate,hate_860,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Syrian activist alleges UN gave Rakban camp refugee children expired sweets,tweeteval_hate,hate_861,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Dems are fighting like Hell for illegal immigrants invaders Now look what has happened to this little 11 year old child. Dems you should resign from office now. You hate America and us Americans #MAGA,tweeteval_hate,hate_862,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
More Than 130 Homes and 170 Square Miles Burned Due to Wildfire Allegedly Started by Illegal Alien  #Trump #MAGA #SendThemHome #RedNationRising via @user,tweeteval_hate,hate_863,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"Only if I can hire you to whore you out, and breed your cummy hole after. Black pimp, white bitch ♠️😏",tweeteval_hate,hate_864,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
